hex_id,q,r,area_nominal_km2,centroide_lon,centroide_lat,__atlas_label,__atlas_color,ipg_100,classe_ipg,nucleo_territorial_candidato,n_temas,temas_presentes,n_complexos,complexos_presentes,n_unidades,diversidade_Dn,riqueza_Q,riqueza_Qn,vizinhos_ativos,continuidade_Cn,cobertura_inventario,confianca_documental,fator_evidencia_medio,proporcao_fontes_oficiais,ativacao_geocientifica_documentada,municipio_ativacao,marcos_ativacao,anos_ativacao,tipos_ativacao,pioneirismo_ativacao,qualificador_territorial,prioridade_validacao,viabilidade_geoparque,formula,metodo_continuidade,interpretacao,fonte_limite_operacional,versao_metodo
IPG-6--23,6,-23,250,-55.414915,-23.554282,IPG-6--23 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG-6--22,6,-22,250,-55.330934,-23.4218,IPG-6--22 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG-6--21,6,-21,250,-55.247119,-23.289278,IPG-6--21 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG-6--20,6,-20,250,-55.163469,-23.156716,IPG-6--20 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG-6--19,6,-19,250,-55.079981,-23.024115,IPG-6--19 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG-6--18,6,-18,250,-54.996655,-22.891473,IPG-6--18 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG-6--17,6,-17,250,-54.913488,-22.758792,IPG-6--17 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG-6--16,6,-16,250,-54.830479,-22.626071,IPG-6--16 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG-6--15,6,-15,250,-54.747628,-22.493311,IPG-6--15 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG-6--14,6,-14,250,-54.664932,-22.360512,IPG-6--14 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG-6--13,6,-13,250,-54.582389,-22.227673,IPG-6--13 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG-6--12,6,-12,250,-54.5,-22.094796,IPG-6--12 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG-6--11,6,-11,250,-54.417762,-21.96188,IPG-6--11 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG-6--10,6,-10,250,-54.335673,-21.828925,IPG-6--10 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG-6--9,6,-9,250,-54.253733,-21.695931,IPG-6--9 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG-6--8,6,-8,250,-54.17194,-21.562899,IPG-6--8 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG-6--7,6,-7,250,-54.090292,-21.429828,IPG-6--7 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG-6--6,6,-6,250,-54.008789,-21.296719,IPG-6--6 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
